study.ID,ID,publication.year,data.year,exp.year,exp.length,disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation,MAP,MAT,aridity.index,potential.evaporation (mm),grazing,soil,notes,spatial.grain,term
278,278,2014,,2013,,anthropogenic disturbance,vegetation,"seeding, seedbed preparation",vegetation,active,"seedbed preparation, seeding shrubs","seedbed preparation, seeding shrubs",multiple shrubs,multiple shrubs,native shrubland habitat,habitat,,"disk tillage, broadcast seeding","disk tillage, no seeding",,3,4,4,16,,,,,,,,,,35.33,-119.89,North America,USA,shrubland,658,,,,,livestock,tillage,"no results reported, pilot study",,
278,278,2014,,2013,,anthropogenic disturbance,vegetation,"seeding, seedbed preparation",vegetation,active,"seedbed preparation, seeding shrubs","seedbed preparation, seeding shrubs",multiple shrubs,multiple shrubs,native shrubland habitat,habitat,,"disk tillage, drill seeding","disk tillage, no seeding",,3,4,4,16,,,,,,,,,,35.33,-119.89,North America,USA,shrubland,658,,,,,livestock,tillage,"no results reported, pilot study",,
278,278,2014,,2013,,anthropogenic disturbance,vegetation,"seeding, seedbed preparation",vegetation,active,"seedbed preparation, seeding shrubs","seedbed preparation, seeding shrubs",multiple shrubs,multiple shrubs,native shrubland habitat,habitat,,"no tillage, broadcast seeding","no tillage, no seeding",,3,4,4,16,,,,,,,,,,35.33,-119.89,North America,USA,shrubland,658,,,,,livestock,tillage,"no results reported, pilot study",,
278,278,2014,,2013,,anthropogenic disturbance,vegetation,"seeding, seedbed preparation",vegetation,active,"seedbed preparation, seeding shrubs","seedbed preparation, seeding shrubs",multiple shrubs,multiple shrubs,native shrubland habitat,habitat,,"no tillage, drill seeding","no tillage, no seeding",,3,4,4,16,,,,,,,,,,35.33,-119.89,North America,USA,shrubland,658,,,,,livestock,tillage,"no results reported, pilot study",,
279,279.1,2019,2018,2017,24,grazing,vegetation,seeding,vegetation,active,,,,,,plants,seedling establishment,hydrogel,control,percent,4,200,200,800,27.6,20.1,12.97,12.05,0.917117495,0.852063671,0.1,,std.dev,-38.74819,-68.85447,South America,Argentina,shrubland,,157.3,14,6.554166667,,livestock,,,4.41,grazing
279,279.1,2019,2018,2017,24,grazing,vegetation,seeding,vegetation,active,,,,,,plants,seedling establishment,"biofertilizer, hydrogel",control,percent,4,200,200,800,14.4,20.1,6.52,12.05,0.461033621,0.852063671,0.1,,std.dev,-38.74819,-68.85447,South America,Argentina,shrubland,,157.3,14,6.554166667,,livestock,,,4.41,grazing
279,279.1,2019,2018,2017,24,grazing,vegetation,seeding,vegetation,active,,,,,,plants,seedling establishment,"topsoil, hydrogel",control,percent,4,200,200,800,26.85,20.1,10.35,12.05,0.731855519,0.852063671,0.1,,std.dev,-38.74819,-68.85447,South America,Argentina,shrubland,,157.3,14,6.554166667,,livestock,,,4.41,grazing
279,279.2,2019,2018,2017,24,grazing,vegetation,seeding,vegetation,active,,,,,,plants,seedling establishment,hydrogel,control,percent,4,200,200,800,8.25,6,5.4,6,0.381837662,0.424264069,0.1,,std.dev,-38.74819,-68.85447,South America,Argentina,shrubland,,157.3,14,6.554166667,,livestock,,,4.41,grazing
279,279.2,2019,2018,2017,24,grazing,vegetation,seeding,vegetation,active,,,,,,plants,seedling establishment,"biofertilizer, hydrogel",control,percent,4,200,200,800,5.1,6,4.95,6,0.350017857,0.424264069,0.1,,std.dev,-38.74819,-68.85447,South America,Argentina,shrubland,,157.3,14,6.554166667,,livestock,,,4.41,grazing
279,279.2,2019,2018,2017,24,grazing,vegetation,seeding,vegetation,active,,,,,,plants,seedling establishment,"topsoil, hydrogel",control,percent,4,200,200,800,6,6,5.77,6,0.408000613,0.424264069,0.1,,std.dev,-38.74819,-68.85447,South America,Argentina,shrubland,,157.3,14,6.554166667,,livestock,,,4.41,grazing
279,279.3,2019,2018,2017,24,grazing,vegetation,seeding,vegetation,active,,,,,,plants,seedling establishment,hydrogel,control,percent,4,200,200,800,3.75,1.49,1.2,1.35,0.084852814,0.095459415,0.1,,std.dev,-38.74819,-68.85447,South America,Argentina,shrubland,,157.3,14,6.554166667,,livestock,,,4.41,grazing
279,279.3,2019,2018,2017,24,grazing,vegetation,seeding,vegetation,active,,,,,,plants,seedling establishment,"biofertilizer, hydrogel",control,percent,4,200,200,800,4.8,1.49,3.82,1.35,0.27011479,0.095459415,0.1,,std.dev,-38.74819,-68.85447,South America,Argentina,shrubland,,157.3,14,6.554166667,,livestock,,,4.41,grazing
279,279.3,2019,2018,2017,24,grazing,vegetation,seeding,vegetation,active,,,,,,plants,seedling establishment,"topsoil, hydrogel",control,percent,4,200,200,800,7.2,1.49,4.35,1.35,0.30759145,0.095459415,0.1,,std.dev,-38.74819,-68.85447,South America,Argentina,shrubland,,157.3,14,6.554166667,,livestock,,,4.41,grazing
280,280.1,2019,2013,2013,48,grazing,vegetation,grazing exclusion,vegetation,passive,,,,,,plants,plant cover,grazing exclusion,control,percent,6,10,10,60,73.1,48.2,17.39252713,7.273238618,5.5,2.3,0.05,,std.error,38.83333,109.5,Asia,China,steppe,1200,350,-0.4,36.45833333,,livestock,,,625,grazing
280,280.2,2019,2013,2013,48,grazing,vegetation,grazing exclusion,vegetation,passive,,,,,,plants,plant height,grazing exclusion,control,cm,6,10,10,60,32.3,12.9,10.11928851,3.794733192,3.2,1.2,0.05,,std.error,38.83333,109.5,Asia,China,steppe,1200,350,-0.4,36.45833333,,livestock,,,625,grazing
280,280.3,2019,2013,2013,48,grazing,vegetation,grazing exclusion,vegetation,passive,,,,,,plants,aboveground biomass,grazing exclusion,control,g,6,10,10,60,216.25,81.25,83.00978858,31.6227766,26.25,10,0.05,,std.error,38.83333,109.5,Asia,China,steppe,1200,350,-0.4,36.45833333,,livestock,,,625,grazing
280,280.4,2019,2013,2013,48,grazing,vegetation,grazing exclusion,vegetation,passive,,,,,,plants,belowground biomass,grazing exclusion,control,g,6,10,10,60,2699,1715.72,729.7271929,698.0095479,230.76,220.73,0.05,,std.error,38.83333,109.5,Asia,China,steppe,1200,350,-0.4,36.45833333,,livestock,,,625,grazing
280,280.5,2019,2013,2013,48,grazing,vegetation,grazing exclusion,vegetation,passive,,,,,,plants,plant richness,grazing exclusion,control,count,6,10,10,60,11.6,10,1.264911064,1.58113883,0.4,0.5,0.05,,std.error,38.83333,109.5,Asia,China,steppe,1200,350,-0.4,36.45833333,,livestock,,,625,grazing
280,280.6,2019,2013,2013,48,grazing,vegetation,grazing exclusion,vegetation,passive,,,,,,plants,plant diversity,grazing exclusion,control,Shannon Wiener index,6,10,10,60,1.82,1.84,0.18973666,0.18973666,0.06,0.06,0.05,,std.error,38.83333,109.5,Asia,China,steppe,1200,350,-0.4,36.45833333,,livestock,,,625,grazing
282,282.01,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,sucrase,natural recovery,control,g,6,6,6,36,1.07,1.58,0.79,0.33,0.322516149,0.134721936,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.2,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,sucrase,natural recovery,control,g,6,6,6,36,1.69,1.58,0.42,0.33,0.171464282,0.134721936,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.3,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,sucrase,natural recovery,control,g,6,6,6,36,1.93,1.58,0.41,0.33,0.167381799,0.134721936,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.4,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,sucrase,natural recovery,control,g,6,6,6,36,1.97,1.58,0.43,0.33,0.175546765,0.134721936,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.5,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,sucrase,natural recovery,control,g,6,6,6,36,2.42,1.58,1.09,0.33,0.444990637,0.134721936,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.6,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,sucrase,natural recovery,control,g,6,6,6,36,2.85,1.58,0.42,0.33,0.171464282,0.134721936,0.05,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.7,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,cellulase,natural recovery,control,g,6,6,6,36,0.13,0.24,0.02,0.09,0.008164966,0.036742346,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.8,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,cellulase,natural recovery,control,g,6,6,6,36,0.17,0.24,0.04,0.09,0.016329932,0.036742346,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.9,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,cellulase,natural recovery,control,g,6,6,6,36,0.26,0.24,0.19,0.09,0.077567175,0.036742346,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.1,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,cellulase,natural recovery,control,g,6,6,6,36,0.21,0.24,0.11,0.09,0.044907312,0.036742346,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.11,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,cellulase,natural recovery,control,g,6,6,6,36,0.17,0.24,0.05,0.09,0.020412415,0.036742346,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.12,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,cellulase,natural recovery,control,g,6,6,6,36,0.38,0.24,0.12,0.09,0.048989795,0.036742346,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.13,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,urease,natural recovery,control,g,6,6,6,36,0.9,0.92,0.35,0.14,0.142886902,0.057154761,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.14,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,urease,natural recovery,control,g,6,6,6,36,0.61,0.92,0.2,0.14,0.081649658,0.057154761,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.15,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,urease,natural recovery,control,g,6,6,6,36,1.06,0.92,0.29,0.14,0.118392004,0.057154761,0.1,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.16,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,urease,natural recovery,control,g,6,6,6,36,1.3,0.92,0.27,0.14,0.110227038,0.057154761,0.05,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.17,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,urease,natural recovery,control,g,6,6,6,36,1.28,0.92,0.13,0.14,0.053072278,0.057154761,0.05,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
282,282.18,2019,2015,2015,360,agriculture,vegetation,natural recovery,vegetation,passive,,,,,,soil,urease,natural recovery,control,g,6,6,6,36,2.04,0.92,0.13,0.14,0.053072278,0.057154761,0.05,,std.error,36.77444,109.2294,Asia,China,,1205,503,9.1,36.45833333,,,,,400,farmland
288,288.1,2019,2009,2009,192,agriculture,animal,natural recovery,vegetation,passive,,,,,,animals,density,natural recovery,farm,No,8,10,10,80,106.52,16.04,26.37339569,4.047715405,8.34,1.28,0.05,,std.error,42.91667,120.7,Asia,China,grassland,360,366,6.8,21.78571429,1935,,,,1,cultivation
288,288.2,2019,2009,2009,192,agriculture,animal,natural recovery,vegetation,passive,,,,,,animals,richness,natural recovery,farm,No,8,10,10,80,24.73,8.39,16.31735273,2.371708245,5.16,0.75,0.05,,std.error,42.91667,120.7,Asia,China,grassland,360,366,6.8,21.78571429,1935,,,,1,cultivation
288,288.3,2019,2009,2009,192,agriculture,animal,natural recovery,vegetation,passive,,,,,,animals,diversity,natural recovery,farm,Shannon Wiener index,8,10,10,80,2.38,1.99,1.106797181,0.221359436,0.35,0.07,0.05,,std.error,42.91667,120.7,Asia,China,grassland,360,366,6.8,21.78571429,1935,,,,1,cultivation
288,288.4,2019,2009,2009,192,agriculture,animal,planting,vegetation,active,,,,,,animals,richness,plantation,farm,No,8,10,10,80,14.62,8.39,2.023857703,2.371708245,0.64,0.75,0.1,,std.error,42.91667,120.7,Asia,China,grassland,360,366,6.8,21.78571429,1935,,,,1,cultivation
288,288.5,2019,2009,2009,192,agriculture,animal,planting,vegetation,active,,,,,,animals,richness,plantation,farm,No,8,10,10,80,6.24,8.39,3.383637096,2.371708245,1.07,0.75,0.1,,std.error,42.91667,120.7,Asia,China,grassland,360,366,6.8,21.78571429,1935,,,,1,cultivation
288,288.6,2019,2009,2009,192,agriculture,animal,planting,vegetation,active,,,,,,animals,density,plantation,farm,No,8,10,10,80,30.16,16.04,18.2463421,4.047715405,5.77,1.28,0.1,,std.error,42.91667,120.7,Asia,China,grassland,360,366,6.8,21.78571429,1935,,,,1,cultivation
288,288.7,2019,2009,2009,192,agriculture,animal,planting,vegetation,active,,,,,,animals,density,plantation,farm,No,8,10,10,80,12.83,16.04,18.2463421,4.047715405,5.77,1.28,0.1,,std.error,42.91667,120.7,Asia,China,grassland,360,366,6.8,21.78571429,1935,,,,1,cultivation
288,288.8,2019,2009,2009,192,agriculture,animal,planting,vegetation,active,,,,,,animals,density,plantation,farm,Shannon Wiener index,8,10,10,80,2.26,1.99,0.09486833,0.221359436,0.03,0.07,0.1,,std.error,42.91667,120.7,Asia,China,grassland,360,366,6.8,21.78571429,1935,,,,1,cultivation
288,288.9,2019,2009,2009,192,agriculture,animal,planting,vegetation,active,,,,,,animals,density,plantation,farm,Shannon Wiener index,8,10,10,80,1.67,1.99,0.284604989,0.221359436,0.09,0.07,0.1,,std.error,42.91667,120.7,Asia,China,grassland,360,366,6.8,21.78571429,1935,,,,1,cultivation
289,289.01,2019,2015,2015,168,grazing,vegetation,natural recovery,grazing exclusion,passive,,,,,,plants,plant cover,mid term complete,long term fencing,percent,4,15,15,60,55.2,38.8,14.48495771,10.49578487,3.74,2.71,0.05,,std.error,37.06667,106.5,Asia,China,shrubland,1951,285,8.1,15.74585635,2024,,,,900,grazing
289,289.02,2019,2015,2015,168,grazing,vegetation,natural recovery,grazing exclusion,passive,,,,,,plants,plant cover,mid term seasonal,long term fencing,percent,4,15,15,60,47.2,38.8,13.40052238,10.49578487,3.46,2.71,0.05,,std.error,37.06667,106.5,Asia,China,shrubland,1951,285,8.1,15.74585635,2024,,,,900,grazing
289,289.3,2019,2015,2015,168,grazing,vegetation,natural recovery,grazing exclusion,passive,,,,,,plants,plant cover,grazed,long term fencing,percent,4,15,15,60,28.4,38.8,9.06278103,10.49578487,2.34,2.71,0.05,,std.error,37.06667,106.5,Asia,China,shrubland,1951,285,8.1,15.74585635,2024,,,,900,grazing
